date,year,month,country,iso3,arrivals
1992-11-01,1992,11,United States of America,USA,26510
1992-12-01,1992,12,United States of America,USA,22370
1993-01-01,1993,1,United States of America,USA,20160
1993-02-01,1993,2,United States of America,USA,27620
1993-03-01,1993,3,United States of America,USA,28540
1993-04-01,1993,4,United States of America,USA,20520
1993-05-01,1993,5,United States of America,USA,22070
1993-06-01,1993,6,United States of America,USA,20130
1993-07-01,1993,7,United States of America,USA,25210
1993-08-01,1993,8,United States of America,USA,19100
1993-09-01,1993,9,United States of America,USA,20440
1993-10-01,1993,10,United States of America,USA,27470
1993-11-01,1993,11,United States of America,USA,26570
1993-12-01,1993,12,United States of America,USA,23440
1994-01-01,1994,1,United States of America,USA,21680
1994-02-01,1994,2,United States of America,USA,28640
1994-03-01,1994,3,United States of America,USA,31110
1994-04-01,1994,4,United States of America,USA,24630
1994-05-01,1994,5,United States of America,USA,16760
1994-06-01,1994,6,United States of America,USA,22150
1994-07-01,1994,7,United States of America,USA,26750
1994-08-01,1994,8,United States of America,USA,19850
1994-09-01,1994,9,United States of America,USA,19910
1994-10-01,1994,10,United States of America,USA,27120
1994-11-01,1994,11,United States of America,USA,26540
1994-12-01,1994,12,United States of America,USA,24540
1995-01-01,1995,1,United States of America,USA,22490
1995-02-01,1995,2,United States of America,USA,31680
1995-03-01,1995,3,United States of America,USA,28880
1995-04-01,1995,4,United States of America,USA,23650
1995-05-01,1995,5,United States of America,USA,18220
1995-06-01,1995,6,United States of America,USA,25570
1995-07-01,1995,7,United States of America,USA,29330
1995-08-01,1995,8,United States of America,USA,21140
1995-09-01,1995,9,United States of America,USA,18750
1995-10-01,1995,10,United States of America,USA,28280
1995-11-01,1995,11,United States of America,USA,27420
1995-12-01,1995,12,United States of America,USA,29470
1996-01-01,1996,1,United States of America,USA,22060
1996-02-01,1996,2,United States of America,USA,33250
1996-03-01,1996,3,United States of America,USA,29670
1996-04-01,1996,4,United States of America,USA,26040
1996-05-01,1996,5,United States of America,USA,18460
1996-06-01,1996,6,United States of America,USA,26510
1996-07-01,1996,7,United States of America,USA,29080
1996-08-01,1996,8,United States of America,USA,22210
1996-09-01,1996,9,United States of America,USA,20120
1996-10-01,1996,10,United States of America,USA,29520
1996-11-01,1996,11,United States of America,USA,30650
1996-12-01,1996,12,United States of America,USA,29310
1997-01-01,1997,1,United States of America,USA,25600
1997-02-01,1997,2,United States of America,USA,32200
1997-03-01,1997,3,United States of America,USA,29600
1997-04-01,1997,4,United States of America,USA,25540
1997-05-01,1997,5,United States of America,USA,20460
1997-06-01,1997,6,United States of America,USA,27060
1997-07-01,1997,7,United States of America,USA,32760
1997-08-01,1997,8,United States of America,USA,24590
1997-09-01,1997,9,United States of America,USA,22620
1997-10-01,1997,10,United States of America,USA,28200
1997-11-01,1997,11,United States of America,USA,28860
1997-12-01,1997,12,United States of America,USA,32090
1998-01-01,1998,1,United States of America,USA,28570
1998-02-01,1998,2,United States of America,USA,37590
1998-03-01,1998,3,United States of America,USA,35020
1998-04-01,1998,4,United States of America,USA,31550
1998-05-01,1998,5,United States of America,USA,24440
1998-06-01,1998,6,United States of America,USA,29400
1998-07-01,1998,7,United States of America,USA,34660
1998-08-01,1998,8,United States of America,USA,25110
1998-09-01,1998,9,United States of America,USA,22810
1998-10-01,1998,10,United States of America,USA,35060
1998-11-01,1998,11,United States of America,USA,33600
1998-12-01,1998,12,United States of America,USA,36100
1999-01-01,1999,1,United States of America,USA,32570
1999-02-01,1999,2,United States of America,USA,41550
1999-03-01,1999,3,United States of America,USA,39740
1999-04-01,1999,4,United States of America,USA,31060
1999-05-01,1999,5,United States of America,USA,25790
1999-06-01,1999,6,United States of America,USA,35630
1999-07-01,1999,7,United States of America,USA,37760
1999-08-01,1999,8,United States of America,USA,30120
1999-09-01,1999,9,United States of America,USA,27120
1999-10-01,1999,10,United States of America,USA,36370
1999-11-01,1999,11,United States of America,USA,34240
1999-12-01,1999,12,United States of America,USA,45090
2000-01-01,2000,1,United States of America,USA,34840
2000-02-01,2000,2,United States of America,USA,41630
2000-03-01,2000,3,United States of America,USA,42380
2000-04-01,2000,4,United States of America,USA,34710
2000-05-01,2000,5,United States of America,USA,30250
2000-06-01,2000,6,United States of America,USA,42360
2000-07-01,2000,7,United States of America,USA,43840
2000-08-01,2000,8,United States of America,USA,33130
2000-09-01,2000,9,United States of America,USA,54860
2000-10-01,2000,10,United States of America,USA,42570
2000-11-01,2000,11,United States of America,USA,40920
2000-12-01,2000,12,United States of America,USA,46630
2001-01-01,2001,1,United States of America,USA,35700
2001-02-01,2001,2,United States of America,USA,45090
2001-03-01,2001,3,United States of America,USA,45910
2001-04-01,2001,4,United States of America,USA,35910
2001-05-01,2001,5,United States of America,USA,34490
2001-06-01,2001,6,United States of America,USA,43080
2001-07-01,2001,7,United States of America,USA,47620
2001-08-01,2001,8,United States of America,USA,33550
2001-09-01,2001,9,United States of America,USA,24060
2001-10-01,2001,10,United States of America,USA,29830
2001-11-01,2001,11,United States of America,USA,30860
2001-12-01,2001,12,United States of America,USA,40350
2002-01-01,2002,1,United States of America,USA,37590
2002-02-01,2002,2,United States of America,USA,42290
2002-03-01,2002,3,United States of America,USA,41240
2002-04-01,2002,4,United States of America,USA,30040
2002-05-01,2002,5,United States of America,USA,27230
2002-06-01,2002,6,United States of America,USA,39750
2002-07-01,2002,7,United States of America,USA,45180
2002-08-01,2002,8,United States of America,USA,30710
2002-09-01,2002,9,United States of America,USA,26390
2002-10-01,2002,10,United States of America,USA,37370
2002-11-01,2002,11,United States of America,USA,35570
2002-12-01,2002,12,United States of America,USA,41140
2003-01-01,2003,1,United States of America,USA,35220
2003-02-01,2003,2,United States of America,USA,40280
2003-03-01,2003,3,United States of America,USA,37410
2003-04-01,2003,4,United States of America,USA,27420
2003-05-01,2003,5,United States of America,USA,28310
2003-06-01,2003,6,United States of America,USA,38490
2003-07-01,2003,7,United States of America,USA,44570
2003-08-01,2003,8,United States of America,USA,31340
2003-09-01,2003,9,United States of America,USA,27060
2003-10-01,2003,10,United States of America,USA,32470
2003-11-01,2003,11,United States of America,USA,36960
2003-12-01,2003,12,United States of America,USA,42600
2004-01-01,2004,1,United States of America,USA,34090
2004-02-01,2004,2,United States of America,USA,42090
2004-03-01,2004,3,United States of America,USA,37860
2004-04-01,2004,4,United States of America,USA,30880
2004-05-01,2004,5,United States of America,USA,29760
2004-06-01,2004,6,United States of America,USA,40440
2004-07-01,2004,7,United States of America,USA,44410
2004-08-01,2004,8,United States of America,USA,34550
2004-09-01,2004,9,United States of America,USA,25980
2004-10-01,2004,10,United States of America,USA,33680
2004-11-01,2004,11,United States of America,USA,33840
2004-12-01,2004,12,United States of America,USA,43590
2005-01-01,2005,1,United States of America,USA,35770
2005-02-01,2005,2,United States of America,USA,42420
2005-03-01,2005,3,United States of America,USA,43440
2005-04-01,2005,4,United States of America,USA,31630
2005-05-01,2005,5,United States of America,USA,30100
2005-06-01,2005,6,United States of America,USA,42240
2005-07-01,2005,7,United States of America,USA,45760
2005-08-01,2005,8,United States of America,USA,33880
2005-09-01,2005,9,United States of America,USA,27110
2005-10-01,2005,10,United States of America,USA,32490
2005-11-01,2005,11,United States of America,USA,34000
2005-12-01,2005,12,United States of America,USA,43810
2006-01-01,2006,1,United States of America,USA,35080
2006-02-01,2006,2,United States of America,USA,45130
2006-03-01,2006,3,United States of America,USA,42160
2006-04-01,2006,4,United States of America,USA,36350
2006-05-01,2006,5,United States of America,USA,29450
2006-06-01,2006,6,United States of America,USA,43410
2006-07-01,2006,7,United States of America,USA,44450
2006-08-01,2006,8,United States of America,USA,32250
2006-09-01,2006,9,United States of America,USA,29950
2006-10-01,2006,10,United States of America,USA,33160
2006-11-01,2006,11,United States of America,USA,36920
2006-12-01,2006,12,United States of America,USA,43940
2007-01-01,2007,1,United States of America,USA,36840
2007-02-01,2007,2,United States of America,USA,42600
2007-03-01,2007,3,United States of America,USA,44210
2007-04-01,2007,4,United States of America,USA,35050
2007-05-01,2007,5,United States of America,USA,29420
2007-06-01,2007,6,United States of America,USA,42320
2007-07-01,2007,7,United States of America,USA,45620
2007-08-01,2007,8,United States of America,USA,31540
2007-09-01,2007,9,United States of America,USA,30520
2007-10-01,2007,10,United States of America,USA,36350
2007-11-01,2007,11,United States of America,USA,38500
2007-12-01,2007,12,United States of America,USA,45640
2008-01-01,2008,1,United States of America,USA,37340
2008-02-01,2008,2,United States of America,USA,51320
2008-03-01,2008,3,United States of America,USA,43640
2008-04-01,2008,4,United States of America,USA,34340
2008-05-01,2008,5,United States of America,USA,30780
2008-06-01,2008,6,United States of America,USA,36140
2008-07-01,2008,7,United States of America,USA,50410
2008-08-01,2008,8,United States of America,USA,34470
2008-09-01,2008,9,United States of America,USA,26950
2008-10-01,2008,10,United States of America,USA,32370
2008-11-01,2008,11,United States of America,USA,39610
2008-12-01,2008,12,United States of America,USA,45450
2009-01-01,2009,1,United States of America,USA,34060
2009-02-01,2009,2,United States of America,USA,44730
2009-03-01,2009,3,United States of America,USA,41990
2009-04-01,2009,4,United States of America,USA,33280
2009-05-01,2009,5,United States of America,USA,33320
2009-06-01,2009,6,United States of America,USA,39320
2009-07-01,2009,7,United States of America,USA,47220
2009-08-01,2009,8,United States of America,USA,37980
2009-09-01,2009,9,United States of America,USA,33720
2009-10-01,2009,10,United States of America,USA,39680
2009-11-01,2009,11,United States of America,USA,44540
2009-12-01,2009,12,United States of America,USA,54500
2010-01-01,2010,1,United States of America,USA,38970
2010-02-01,2010,2,United States of America,USA,47960
2010-03-01,2010,3,United States of America,USA,43330
2010-04-01,2010,4,United States of America,USA,32710
2010-05-01,2010,5,United States of America,USA,32590
2010-06-01,2010,6,United States of America,USA,40960
2010-07-01,2010,7,United States of America,USA,41830
2010-08-01,2010,8,United States of America,USA,37230
2010-09-01,2010,9,United States of America,USA,32440
2010-10-01,2010,10,United States of America,USA,36350
2010-11-01,2010,11,United States of America,USA,41150
2010-12-01,2010,12,United States of America,USA,53760
2011-01-01,2011,1,United States of America,USA,37760
2011-02-01,2011,2,United States of America,USA,49790
2011-03-01,2011,3,United States of America,USA,42650
2011-04-01,2011,4,United States of America,USA,34000
2011-05-01,2011,5,United States of America,USA,32170
2011-06-01,2011,6,United States of America,USA,36610
2011-07-01,2011,7,United States of America,USA,42560
2011-08-01,2011,8,United States of America,USA,31070
2011-09-01,2011,9,United States of America,USA,30240
2011-10-01,2011,10,United States of America,USA,34630
2011-11-01,2011,11,United States of America,USA,44430
2011-12-01,2011,12,United States of America,USA,53360
2012-01-01,2012,1,United States of America,USA,41430
2012-02-01,2012,2,United States of America,USA,50960
2012-03-01,2012,3,United States of America,USA,46030
2012-04-01,2012,4,United States of America,USA,38000
2012-05-01,2012,5,United States of America,USA,33250
2012-06-01,2012,6,United States of America,USA,37960
2012-07-01,2012,7,United States of America,USA,40370
2012-08-01,2012,8,United States of America,USA,33030
2012-09-01,2012,9,United States of America,USA,34050
2012-10-01,2012,10,United States of America,USA,39890
2012-11-01,2012,11,United States of America,USA,47390
2012-12-01,2012,12,United States of America,USA,58000
2013-01-01,2013,1,United States of America,USA,44210
2013-02-01,2013,2,United States of America,USA,53640
2013-03-01,2013,3,United States of America,USA,51160
2013-04-01,2013,4,United States of America,USA,36730
2013-05-01,2013,5,United States of America,USA,32610
2013-06-01,2013,6,United States of America,USA,38730
2013-07-01,2013,7,United States of America,USA,40760
2013-08-01,2013,8,United States of America,USA,32130
2013-09-01,2013,9,United States of America,USA,32500
2013-10-01,2013,10,United States of America,USA,40770
2013-11-01,2013,11,United States of America,USA,49150
2013-12-01,2013,12,United States of America,USA,63860
2014-01-01,2014,1,United States of America,USA,44710
2014-02-01,2014,2,United States of America,USA,58720
2014-03-01,2014,3,United States of America,USA,56540
2014-04-01,2014,4,United States of America,USA,39990
2014-05-01,2014,5,United States of America,USA,39540
2014-06-01,2014,6,United States of America,USA,39500
2014-07-01,2014,7,United States of America,USA,41710
2014-08-01,2014,8,United States of America,USA,37640
2014-09-01,2014,9,United States of America,USA,35490
2014-10-01,2014,10,United States of America,USA,45950
2014-11-01,2014,11,United States of America,USA,55380
2014-12-01,2014,12,United States of America,USA,66530
2015-01-01,2015,1,United States of America,USA,46140
2015-02-01,2015,2,United States of America,USA,62870
2015-03-01,2015,3,United States of America,USA,64450
2015-04-01,2015,4,United States of America,USA,42990
2015-05-01,2015,5,United States of America,USA,38990
2015-06-01,2015,6,United States of America,USA,46440
2015-07-01,2015,7,United States of America,USA,44600
2015-08-01,2015,8,United States of America,USA,38360
2015-09-01,2015,9,United States of America,USA,40050
2015-10-01,2015,10,United States of America,USA,51250
2015-11-01,2015,11,United States of America,USA,60210
2015-12-01,2015,12,United States of America,USA,82280
2016-01-01,2016,1,United States of America,USA,52580
2016-02-01,2016,2,United States of America,USA,71920
2016-03-01,2016,3,United States of America,USA,72520
2016-04-01,2016,4,United States of America,USA,50910
2016-05-01,2016,5,United States of America,USA,46760
2016-06-01,2016,6,United States of America,USA,53380
2016-07-01,2016,7,United States of America,USA,55530
2016-08-01,2016,8,United States of America,USA,50300
2016-09-01,2016,9,United States of America,USA,46680
2016-10-01,2016,10,United States of America,USA,56610
2016-11-01,2016,11,United States of America,USA,68770
2016-12-01,2016,12,United States of America,USA,90570
2017-01-01,2017,1,United States of America,USA,59560
2017-02-01,2017,2,United States of America,USA,77140
2017-03-01,2017,3,United States of America,USA,77330
2017-04-01,2017,4,United States of America,USA,65200
2017-05-01,2017,5,United States of America,USA,50210
2017-06-01,2017,6,United States of America,USA,61520
2017-07-01,2017,7,United States of America,USA,59230
2017-08-01,2017,8,United States of America,USA,49490
2017-09-01,2017,9,United States of America,USA,49050
2017-10-01,2017,10,United States of America,USA,60770
2017-11-01,2017,11,United States of America,USA,75530
2017-12-01,2017,12,United States of America,USA,95540
2018-01-01,2018,1,United States of America,USA,69910
2018-02-01,2018,2,United States of America,USA,83990
2018-03-01,2018,3,United States of America,USA,80380
2018-04-01,2018,4,United States of America,USA,57300
2018-05-01,2018,5,United States of America,USA,48270
2018-06-01,2018,6,United States of America,USA,58230
2018-07-01,2018,7,United States of America,USA,57310
2018-08-01,2018,8,United States of America,USA,48040
2018-09-01,2018,9,United States of America,USA,47310
2018-10-01,2018,10,United States of America,USA,61690
2018-11-01,2018,11,United States of America,USA,75780
2018-12-01,2018,12,United States of America,USA,100900
2019-01-01,2019,1,United States of America,USA,67640
2019-02-01,2019,2,United States of America,USA,84210
2019-03-01,2019,3,United States of America,USA,89180
2019-04-01,2019,4,United States of America,USA,60830
2019-05-01,2019,5,United States of America,USA,56410
2019-06-01,2019,6,United States of America,USA,62690
2019-07-01,2019,7,United States of America,USA,61530
2019-08-01,2019,8,United States of America,USA,51980
2019-09-01,2019,9,United States of America,USA,48380
2019-10-01,2019,10,United States of America,USA,60200
2019-11-01,2019,11,United States of America,USA,75040
2019-12-01,2019,12,United States of America,USA,99900
2020-01-01,2020,1,United States of America,USA,70550
2020-02-01,2020,2,United States of America,USA,78340
2020-03-01,2020,3,United States of America,USA,34330
2020-04-01,2020,4,United States of America,USA,180
2020-05-01,2020,5,United States of America,USA,320
2020-06-01,2020,6,United States of America,USA,710
2020-07-01,2020,7,United States of America,USA,540
2020-08-01,2020,8,United States of America,USA,450
2020-09-01,2020,9,United States of America,USA,610
2020-10-01,2020,10,United States of America,USA,700
2020-11-01,2020,11,United States of America,USA,950
2020-12-01,2020,12,United States of America,USA,1000
2021-01-01,2021,1,United States of America,USA,890
2021-02-01,2021,2,United States of America,USA,670
2021-03-01,2021,3,United States of America,USA,1110
2021-04-01,2021,4,United States of America,USA,880
2021-05-01,2021,5,United States of America,USA,970
2021-06-01,2021,6,United States of America,USA,1440
2021-07-01,2021,7,United States of America,USA,780
2021-08-01,2021,8,United States of America,USA,400
2021-09-01,2021,9,United States of America,USA,230
2021-10-01,2021,10,United States of America,USA,230
2021-11-01,2021,11,United States of America,USA,1710
2021-12-01,2021,12,United States of America,USA,7450
2022-01-01,2022,1,United States of America,USA,4950
2022-02-01,2022,2,United States of America,USA,6700
2022-03-01,2022,3,United States of America,USA,14480
2022-04-01,2022,4,United States of America,USA,17540
2022-05-01,2022,5,United States of America,USA,19210
2022-06-01,2022,6,United States of America,USA,26420
2022-07-01,2022,7,United States of America,USA,27040
2022-08-01,2022,8,United States of America,USA,25730
2022-09-01,2022,9,United States of America,USA,28630
2022-10-01,2022,10,United States of America,USA,37640
2022-11-01,2022,11,United States of America,USA,51220
2022-12-01,2022,12,United States of America,USA,66470
2023-01-01,2023,1,United States of America,USA,49840
2023-02-01,2023,2,United States of America,USA,69560
2023-03-01,2023,3,United States of America,USA,63440
2023-04-01,2023,4,United States of America,USA,46260
2023-05-01,2023,5,United States of America,USA,42380
2023-06-01,2023,6,United States of America,USA,49080
2023-07-01,2023,7,United States of America,USA,55980
2023-08-01,2023,8,United States of America,USA,48240
2023-09-01,2023,9,United States of America,USA,36400
2023-10-01,2023,10,United States of America,USA,51700
2023-11-01,2023,11,United States of America,USA,61660
2023-12-01,2023,12,United States of America,USA,85200
2024-01-01,2024,1,United States of America,USA,63980
2024-02-01,2024,2,United States of America,USA,82790
2024-03-01,2024,3,United States of America,USA,84770
2024-04-01,2024,4,United States of America,USA,47610
2024-05-01,2024,5,United States of America,USA,43980
2024-06-01,2024,6,United States of America,USA,52460
2024-07-01,2024,7,United States of America,USA,42030
2024-08-01,2024,8,United States of America,USA,41070
2024-09-01,2024,9,United States of America,USA,41370
2024-10-01,2024,10,United States of America,USA,54030
2024-11-01,2024,11,United States of America,USA,63230
2024-12-01,2024,12,United States of America,USA,95060
2025-01-01,2025,1,United States of America,USA,72090
2025-02-01,2025,2,United States of America,USA,79290
2025-03-01,2025,3,United States of America,USA,83460
2025-04-01,2025,4,United States of America,USA,49040
2025-05-01,2025,5,United States of America,USA,42360
2025-06-01,2025,6,United States of America,USA,51750
2025-07-01,2025,7,United States of America,USA,50090
2025-08-01,2025,8,United States of America,USA,48120
2025-09-01,2025,9,United States of America,USA,41820
2025-10-01,2025,10,United States of America,USA,56280
2025-11-01,2025,11,United States of America,USA,68080
2025-12-01,2025,12,United States of America,USA,102590
2026-01-01,2026,1,United States of America,USA,76860
2026-02-01,2026,2,United States of America,USA,78010
1991-01-01,1991,1,Ireland,IRL,640
1991-02-01,1991,2,Ireland,IRL,980
1991-03-01,1991,3,Ireland,IRL,760
1991-04-01,1991,4,Ireland,IRL,640
1991-05-01,1991,5,Ireland,IRL,470
1991-06-01,1991,6,Ireland,IRL,670
1991-07-01,1991,7,Ireland,IRL,750
1991-08-01,1991,8,Ireland,IRL,560
1991-09-01,1991,9,Ireland,IRL,860
1991-10-01,1991,10,Ireland,IRL,920
1991-11-01,1991,11,Ireland,IRL,970
1991-12-01,1991,12,Ireland,IRL,1370
1992-01-01,1992,1,Ireland,IRL,630
1992-02-01,1992,2,Ireland,IRL,890
1992-03-01,1992,3,Ireland,IRL,720
1992-04-01,1992,4,Ireland,IRL,700
1992-05-01,1992,5,Ireland,IRL,330
1992-06-01,1992,6,Ireland,IRL,650
1992-07-01,1992,7,Ireland,IRL,540
1992-08-01,1992,8,Ireland,IRL,560
1992-09-01,1992,9,Ireland,IRL,680
1992-10-01,1992,10,Ireland,IRL,860
1992-11-01,1992,11,Ireland,IRL,1080
1992-12-01,1992,12,Ireland,IRL,1080
1993-01-01,1993,1,Ireland,IRL,810
1993-02-01,1993,2,Ireland,IRL,790
1993-03-01,1993,3,Ireland,IRL,1280
1993-04-01,1993,4,Ireland,IRL,770
1993-05-01,1993,5,Ireland,IRL,500
1993-06-01,1993,6,Ireland,IRL,660
1993-07-01,1993,7,Ireland,IRL,1030
1993-08-01,1993,8,Ireland,IRL,630
1993-09-01,1993,9,Ireland,IRL,910
1993-10-01,1993,10,Ireland,IRL,1110
1993-11-01,1993,11,Ireland,IRL,1220
1993-12-01,1993,12,Ireland,IRL,1310
1994-01-01,1994,1,Ireland,IRL,1240
1994-02-01,1994,2,Ireland,IRL,1200
1994-03-01,1994,3,Ireland,IRL,1500
1994-04-01,1994,4,Ireland,IRL,970
1994-05-01,1994,5,Ireland,IRL,820
1994-06-01,1994,6,Ireland,IRL,1340
1994-07-01,1994,7,Ireland,IRL,1020
1994-08-01,1994,8,Ireland,IRL,1150
1994-09-01,1994,9,Ireland,IRL,1160
1994-10-01,1994,10,Ireland,IRL,1540
1994-11-01,1994,11,Ireland,IRL,1560
1994-12-01,1994,12,Ireland,IRL,1660
1995-01-01,1995,1,Ireland,IRL,1550
1995-02-01,1995,2,Ireland,IRL,1540
1995-03-01,1995,3,Ireland,IRL,1320
1995-04-01,1995,4,Ireland,IRL,1350
1995-05-01,1995,5,Ireland,IRL,800
1995-06-01,1995,6,Ireland,IRL,1660
1995-07-01,1995,7,Ireland,IRL,1320
1995-08-01,1995,8,Ireland,IRL,1000
1995-09-01,1995,9,Ireland,IRL,1270
1995-10-01,1995,10,Ireland,IRL,1880
1995-11-01,1995,11,Ireland,IRL,1960
