date,year,month,duration,arrivals
2014-11-01,2014,11,2 weeks and under 1 month,105720
2014-12-01,2014,12,2 weeks and under 1 month,255220
2015-01-01,2015,1,2 weeks and under 1 month,108100
2015-02-01,2015,2,2 weeks and under 1 month,141520
2015-03-01,2015,3,2 weeks and under 1 month,138610
2015-04-01,2015,4,2 weeks and under 1 month,93990
2015-05-01,2015,5,2 weeks and under 1 month,72660
2015-06-01,2015,6,2 weeks and under 1 month,83340
2015-07-01,2015,7,2 weeks and under 1 month,125650
2015-08-01,2015,8,2 weeks and under 1 month,106070
2015-09-01,2015,9,2 weeks and under 1 month,103840
2015-10-01,2015,10,2 weeks and under 1 month,112210
2015-11-01,2015,11,2 weeks and under 1 month,117870
2015-12-01,2015,12,2 weeks and under 1 month,273530
2016-01-01,2016,1,2 weeks and under 1 month,126290
2016-02-01,2016,2,2 weeks and under 1 month,144750
2016-03-01,2016,3,2 weeks and under 1 month,151860
2016-04-01,2016,4,2 weeks and under 1 month,101640
2016-05-01,2016,5,2 weeks and under 1 month,80890
2016-06-01,2016,6,2 weeks and under 1 month,93800
2016-07-01,2016,7,2 weeks and under 1 month,146930
2016-08-01,2016,8,2 weeks and under 1 month,120290
2016-09-01,2016,9,2 weeks and under 1 month,115720
2016-10-01,2016,10,2 weeks and under 1 month,136890
2016-11-01,2016,11,2 weeks and under 1 month,127600
2016-12-01,2016,12,2 weeks and under 1 month,299410
2017-01-01,2017,1,2 weeks and under 1 month,153340
2017-02-01,2017,2,2 weeks and under 1 month,145790
2017-03-01,2017,3,2 weeks and under 1 month,140910
2017-04-01,2017,4,2 weeks and under 1 month,137070
2017-05-01,2017,5,2 weeks and under 1 month,90520
2017-06-01,2017,6,2 weeks and under 1 month,103560
2017-07-01,2017,7,2 weeks and under 1 month,154660
2017-08-01,2017,8,2 weeks and under 1 month,126740
2017-09-01,2017,9,2 weeks and under 1 month,119450
2017-10-01,2017,10,2 weeks and under 1 month,128890
2017-11-01,2017,11,2 weeks and under 1 month,140250
2017-12-01,2017,12,2 weeks and under 1 month,317310
2018-01-01,2018,1,2 weeks and under 1 month,144930
2018-02-01,2018,2,2 weeks and under 1 month,183970
2018-03-01,2018,3,2 weeks and under 1 month,179800
2018-04-01,2018,4,2 weeks and under 1 month,120480
2018-05-01,2018,5,2 weeks and under 1 month,91650
2018-06-01,2018,6,2 weeks and under 1 month,115720
2018-07-01,2018,7,2 weeks and under 1 month,158910
2018-08-01,2018,8,2 weeks and under 1 month,130570
2018-09-01,2018,9,2 weeks and under 1 month,126420
2018-10-01,2018,10,2 weeks and under 1 month,133050
2018-11-01,2018,11,2 weeks and under 1 month,142710
2018-12-01,2018,12,2 weeks and under 1 month,329940
2019-01-01,2019,1,2 weeks and under 1 month,158100
2019-02-01,2019,2,2 weeks and under 1 month,170410
2019-03-01,2019,3,2 weeks and under 1 month,148830
2019-04-01,2019,4,2 weeks and under 1 month,141780
2019-05-01,2019,5,2 weeks and under 1 month,102410
2019-06-01,2019,6,2 weeks and under 1 month,113080
2019-07-01,2019,7,2 weeks and under 1 month,165910
2019-08-01,2019,8,2 weeks and under 1 month,137570
2019-09-01,2019,9,2 weeks and under 1 month,120140
2019-10-01,2019,10,2 weeks and under 1 month,132610
2019-11-01,2019,11,2 weeks and under 1 month,142410
2019-12-01,2019,12,2 weeks and under 1 month,321810
2020-01-01,2020,1,2 weeks and under 1 month,161040
2020-02-01,2020,2,2 weeks and under 1 month,139130
2020-03-01,2020,3,2 weeks and under 1 month,62370
2020-04-01,2020,4,2 weeks and under 1 month,160
2020-05-01,2020,5,2 weeks and under 1 month,210
2020-06-01,2020,6,2 weeks and under 1 month,390
2020-07-01,2020,7,2 weeks and under 1 month,340
2020-08-01,2020,8,2 weeks and under 1 month,350
2020-09-01,2020,9,2 weeks and under 1 month,220
2020-10-01,2020,10,2 weeks and under 1 month,580
2020-11-01,2020,11,2 weeks and under 1 month,600
2020-12-01,2020,12,2 weeks and under 1 month,860
2021-01-01,2021,1,2 weeks and under 1 month,560
2021-02-01,2021,2,2 weeks and under 1 month,630
2021-03-01,2021,3,2 weeks and under 1 month,930
2021-04-01,2021,4,2 weeks and under 1 month,4030
2021-05-01,2021,5,2 weeks and under 1 month,6650
2021-06-01,2021,6,2 weeks and under 1 month,6820
2021-07-01,2021,7,2 weeks and under 1 month,4110
2021-08-01,2021,8,2 weeks and under 1 month,490
2021-09-01,2021,9,2 weeks and under 1 month,390
2021-10-01,2021,10,2 weeks and under 1 month,630
2021-11-01,2021,11,2 weeks and under 1 month,3310
2021-12-01,2021,12,2 weeks and under 1 month,18720
2022-01-01,2022,1,2 weeks and under 1 month,9690
2022-02-01,2022,2,2 weeks and under 1 month,16200
2022-03-01,2022,3,2 weeks and under 1 month,39090
2022-04-01,2022,4,2 weeks and under 1 month,66870
2022-05-01,2022,5,2 weeks and under 1 month,46270
2022-06-01,2022,6,2 weeks and under 1 month,56680
2022-07-01,2022,7,2 weeks and under 1 month,73110
2022-08-01,2022,8,2 weeks and under 1 month,70600
2022-09-01,2022,9,2 weeks and under 1 month,75980
2022-10-01,2022,10,2 weeks and under 1 month,93850
2022-11-01,2022,11,2 weeks and under 1 month,94770
2022-12-01,2022,12,2 weeks and under 1 month,215080
2023-01-01,2023,1,2 weeks and under 1 month,92420
2023-02-01,2023,2,2 weeks and under 1 month,125550
2023-03-01,2023,3,2 weeks and under 1 month,132280
2023-04-01,2023,4,2 weeks and under 1 month,120500
2023-05-01,2023,5,2 weeks and under 1 month,93450
2023-06-01,2023,6,2 weeks and under 1 month,107890
2023-07-01,2023,7,2 weeks and under 1 month,136210
2023-08-01,2023,8,2 weeks and under 1 month,113180
2023-09-01,2023,9,2 weeks and under 1 month,108620
2023-10-01,2023,10,2 weeks and under 1 month,114020
2023-11-01,2023,11,2 weeks and under 1 month,117520
2023-12-01,2023,12,2 weeks and under 1 month,266110
2024-01-01,2024,1,2 weeks and under 1 month,123170
2024-02-01,2024,2,2 weeks and under 1 month,156730
2024-03-01,2024,3,2 weeks and under 1 month,159410
2024-04-01,2024,4,2 weeks and under 1 month,105790
2024-05-01,2024,5,2 weeks and under 1 month,92020
2024-06-01,2024,6,2 weeks and under 1 month,109960
2024-07-01,2024,7,2 weeks and under 1 month,133010
2024-08-01,2024,8,2 weeks and under 1 month,115880
2024-09-01,2024,9,2 weeks and under 1 month,111280
2024-10-01,2024,10,2 weeks and under 1 month,121280
2024-11-01,2024,11,2 weeks and under 1 month,125620
2024-12-01,2024,12,2 weeks and under 1 month,294300
2025-01-01,2025,1,2 weeks and under 1 month,145060
2025-02-01,2025,2,2 weeks and under 1 month,139170
2025-03-01,2025,3,2 weeks and under 1 month,149620
2025-04-01,2025,4,2 weeks and under 1 month,134140
2025-05-01,2025,5,2 weeks and under 1 month,97670
2025-06-01,2025,6,2 weeks and under 1 month,111080
2025-07-01,2025,7,2 weeks and under 1 month,161250
2025-08-01,2025,8,2 weeks and under 1 month,130440
2025-09-01,2025,9,2 weeks and under 1 month,121590
2025-10-01,2025,10,2 weeks and under 1 month,132790
2025-11-01,2025,11,2 weeks and under 1 month,147830
2025-12-01,2025,12,2 weeks and under 1 month,327370
2026-01-01,2026,1,2 weeks and under 1 month,147590
2026-02-01,2026,2,2 weeks and under 1 month,174990
1991-01-01,1991,1,1 and under 2 months,19730
1991-02-01,1991,2,1 and under 2 months,23950
1991-03-01,1991,3,1 and under 2 months,22030
1991-04-01,1991,4,1 and under 2 months,19440
1991-05-01,1991,5,1 and under 2 months,13050
1991-06-01,1991,6,1 and under 2 months,18930
1991-07-01,1991,7,1 and under 2 months,28230
1991-08-01,1991,8,1 and under 2 months,16390
1991-09-01,1991,9,1 and under 2 months,19610
1991-10-01,1991,10,1 and under 2 months,22830
1991-11-01,1991,11,1 and under 2 months,21680
1991-12-01,1991,12,1 and under 2 months,49370
1992-01-01,1992,1,1 and under 2 months,21540
1992-02-01,1992,2,1 and under 2 months,27650
1992-03-01,1992,3,1 and under 2 months,25400
1992-04-01,1992,4,1 and under 2 months,21880
1992-05-01,1992,5,1 and under 2 months,13300
1992-06-01,1992,6,1 and under 2 months,20300
1992-07-01,1992,7,1 and under 2 months,28620
1992-08-01,1992,8,1 and under 2 months,17600
1992-09-01,1992,9,1 and under 2 months,19640
1992-10-01,1992,10,1 and under 2 months,26700
1992-11-01,1992,11,1 and under 2 months,25440
1992-12-01,1992,12,1 and under 2 months,49730
1993-01-01,1993,1,1 and under 2 months,23470
1993-02-01,1993,2,1 and under 2 months,28490
1993-03-01,1993,3,1 and under 2 months,27950
1993-04-01,1993,4,1 and under 2 months,21980
1993-05-01,1993,5,1 and under 2 months,15510
1993-06-01,1993,6,1 and under 2 months,20820
1993-07-01,1993,7,1 and under 2 months,33750
1993-08-01,1993,8,1 and under 2 months,19440
1993-09-01,1993,9,1 and under 2 months,22410
1993-10-01,1993,10,1 and under 2 months,27380
1993-11-01,1993,11,1 and under 2 months,26560
1993-12-01,1993,12,1 and under 2 months,50740
1994-01-01,1994,1,1 and under 2 months,27030
1994-02-01,1994,2,1 and under 2 months,30150
1994-03-01,1994,3,1 and under 2 months,29470
1994-04-01,1994,4,1 and under 2 months,22540
1994-05-01,1994,5,1 and under 2 months,14660
1994-06-01,1994,6,1 and under 2 months,21050
1994-07-01,1994,7,1 and under 2 months,35850
1994-08-01,1994,8,1 and under 2 months,20130
1994-09-01,1994,9,1 and under 2 months,23330
1994-10-01,1994,10,1 and under 2 months,30320
1994-11-01,1994,11,1 and under 2 months,27560
1994-12-01,1994,12,1 and under 2 months,55760
1995-01-01,1995,1,1 and under 2 months,31710
1995-02-01,1995,2,1 and under 2 months,30480
1995-03-01,1995,3,1 and under 2 months,28670
1995-04-01,1995,4,1 and under 2 months,26640
1995-05-01,1995,5,1 and under 2 months,15840
1995-06-01,1995,6,1 and under 2 months,22270
1995-07-01,1995,7,1 and under 2 months,37830
1995-08-01,1995,8,1 and under 2 months,20940
1995-09-01,1995,9,1 and under 2 months,22970
1995-10-01,1995,10,1 and under 2 months,30480
1995-11-01,1995,11,1 and under 2 months,29720
1995-12-01,1995,12,1 and under 2 months,57600
1996-01-01,1996,1,1 and under 2 months,29700
1996-02-01,1996,2,1 and under 2 months,33610
1996-03-01,1996,3,1 and under 2 months,32370
1996-04-01,1996,4,1 and under 2 months,25130
1996-05-01,1996,5,1 and under 2 months,16890
1996-06-01,1996,6,1 and under 2 months,24530
1996-07-01,1996,7,1 and under 2 months,36970
1996-08-01,1996,8,1 and under 2 months,23100
1996-09-01,1996,9,1 and under 2 months,24910
1996-10-01,1996,10,1 and under 2 months,30710
1996-11-01,1996,11,1 and under 2 months,34020
1996-12-01,1996,12,1 and under 2 months,67070
1997-01-01,1997,1,1 and under 2 months,33710
1997-02-01,1997,2,1 and under 2 months,35410
1997-03-01,1997,3,1 and under 2 months,32020
1997-04-01,1997,4,1 and under 2 months,23250
1997-05-01,1997,5,1 and under 2 months,16170
1997-06-01,1997,6,1 and under 2 months,25920
1997-07-01,1997,7,1 and under 2 months,40530
1997-08-01,1997,8,1 and under 2 months,21940
1997-09-01,1997,9,1 and under 2 months,25260
1997-10-01,1997,10,1 and under 2 months,30880
1997-11-01,1997,11,1 and under 2 months,32120
1997-12-01,1997,12,1 and under 2 months,65390
1998-01-01,1998,1,1 and under 2 months,33410
1998-02-01,1998,2,1 and under 2 months,35780
1998-03-01,1998,3,1 and under 2 months,34860
1998-04-01,1998,4,1 and under 2 months,27290
1998-05-01,1998,5,1 and under 2 months,19830
1998-06-01,1998,6,1 and under 2 months,26770
1998-07-01,1998,7,1 and under 2 months,37740
1998-08-01,1998,8,1 and under 2 months,24080
1998-09-01,1998,9,1 and under 2 months,24360
1998-10-01,1998,10,1 and under 2 months,30440
1998-11-01,1998,11,1 and under 2 months,34360
1998-12-01,1998,12,1 and under 2 months,63930
1999-01-01,1999,1,1 and under 2 months,34630
1999-02-01,1999,2,1 and under 2 months,35180
1999-03-01,1999,3,1 and under 2 months,34410
1999-04-01,1999,4,1 and under 2 months,22730
1999-05-01,1999,5,1 and under 2 months,19300
1999-06-01,1999,6,1 and under 2 months,24280
1999-07-01,1999,7,1 and under 2 months,41660
1999-08-01,1999,8,1 and under 2 months,26060
1999-09-01,1999,9,1 and under 2 months,28290
1999-10-01,1999,10,1 and under 2 months,37830
1999-11-01,1999,11,1 and under 2 months,34180
1999-12-01,1999,12,1 and under 2 months,71010
2000-01-01,2000,1,1 and under 2 months,35260
2000-02-01,2000,2,1 and under 2 months,38780
2000-03-01,2000,3,1 and under 2 months,31970
2000-04-01,2000,4,1 and under 2 months,27860
2000-05-01,2000,5,1 and under 2 months,19870
2000-06-01,2000,6,1 and under 2 months,26630
2000-07-01,2000,7,1 and under 2 months,42860
2000-08-01,2000,8,1 and under 2 months,29620
2000-09-01,2000,9,1 and under 2 months,38670
2000-10-01,2000,10,1 and under 2 months,36710
2000-11-01,2000,11,1 and under 2 months,34370
2000-12-01,2000,12,1 and under 2 months,73580
2001-01-01,2001,1,1 and under 2 months,38240
2001-02-01,2001,2,1 and under 2 months,38650
2001-03-01,2001,3,1 and under 2 months,35620
2001-04-01,2001,4,1 and under 2 months,28250
2001-05-01,2001,5,1 and under 2 months,19310
2001-06-01,2001,6,1 and under 2 months,28800
2001-07-01,2001,7,1 and under 2 months,47270
2001-08-01,2001,8,1 and under 2 months,25430
2001-09-01,2001,9,1 and under 2 months,27500
2001-10-01,2001,10,1 and under 2 months,33370
2001-11-01,2001,11,1 and under 2 months,33190
2001-12-01,2001,12,1 and under 2 months,73090
2002-01-01,2002,1,1 and under 2 months,36810
2002-02-01,2002,2,1 and under 2 months,38210
2002-03-01,2002,3,1 and under 2 months,36950
2002-04-01,2002,4,1 and under 2 months,26200
2002-05-01,2002,5,1 and under 2 months,19190
2002-06-01,2002,6,1 and under 2 months,27600
2002-07-01,2002,7,1 and under 2 months,42660
2002-08-01,2002,8,1 and under 2 months,24260
2002-09-01,2002,9,1 and under 2 months,28020
2002-10-01,2002,10,1 and under 2 months,35240
2002-11-01,2002,11,1 and under 2 months,32930
2002-12-01,2002,12,1 and under 2 months,71710
2003-01-01,2003,1,1 and under 2 months,38940
2003-02-01,2003,2,1 and under 2 months,36880
2003-03-01,2003,3,1 and under 2 months,33230
2003-04-01,2003,4,1 and under 2 months,27140
2003-05-01,2003,5,1 and under 2 months,18850
2003-06-01,2003,6,1 and under 2 months,28880
2003-07-01,2003,7,1 and under 2 months,45260
2003-08-01,2003,8,1 and under 2 months,26040
2003-09-01,2003,9,1 and under 2 months,27930
2003-10-01,2003,10,1 and under 2 months,37000
2003-11-01,2003,11,1 and under 2 months,34360
2003-12-01,2003,12,1 and under 2 months,74440
2004-01-01,2004,1,1 and under 2 months,36610
2004-02-01,2004,2,1 and under 2 months,38370
2004-03-01,2004,3,1 and under 2 months,36380
2004-04-01,2004,4,1 and under 2 months,25150
2004-05-01,2004,5,1 and under 2 months,20140
2004-06-01,2004,6,1 and under 2 months,29720
2004-07-01,2004,7,1 and under 2 months,50540
2004-08-01,2004,8,1 and under 2 months,27030
2004-09-01,2004,9,1 and under 2 months,30010
2004-10-01,2004,10,1 and under 2 months,37160
2004-11-01,2004,11,1 and under 2 months,39150
2004-12-01,2004,12,1 and under 2 months,78130
2005-01-01,2005,1,1 and under 2 months,46520
2005-02-01,2005,2,1 and under 2 months,43770
2005-03-01,2005,3,1 and under 2 months,41340
2005-04-01,2005,4,1 and under 2 months,27190
2005-05-01,2005,5,1 and under 2 months,20910
2005-06-01,2005,6,1 and under 2 months,29850
2005-07-01,2005,7,1 and under 2 months,52190
2005-08-01,2005,8,1 and under 2 months,26010
2005-09-01,2005,9,1 and under 2 months,30490
2005-10-01,2005,10,1 and under 2 months,34870
2005-11-01,2005,11,1 and under 2 months,35300
2005-12-01,2005,12,1 and under 2 months,79230
2006-01-01,2006,1,1 and under 2 months,46460
2006-02-01,2006,2,1 and under 2 months,45120
2006-03-01,2006,3,1 and under 2 months,38550
2006-04-01,2006,4,1 and under 2 months,29010
2006-05-01,2006,5,1 and under 2 months,20550
2006-06-01,2006,6,1 and under 2 months,31860
2006-07-01,2006,7,1 and under 2 months,52050
2006-08-01,2006,8,1 and under 2 months,26380
2006-09-01,2006,9,1 and under 2 months,30660
2006-10-01,2006,10,1 and under 2 months,36390
2006-11-01,2006,11,1 and under 2 months,37080
2006-12-01,2006,12,1 and under 2 months,86310
2007-01-01,2007,1,1 and under 2 months,46170
2007-02-01,2007,2,1 and under 2 months,45640
2007-03-01,2007,3,1 and under 2 months,44100
2007-04-01,2007,4,1 and under 2 months,29300
2007-05-01,2007,5,1 and under 2 months,23050
2007-06-01,2007,6,1 and under 2 months,34840
2007-07-01,2007,7,1 and under 2 months,51260
2007-08-01,2007,8,1 and under 2 months,28590
2007-09-01,2007,9,1 and under 2 months,32980
2007-10-01,2007,10,1 and under 2 months,39100
2007-11-01,2007,11,1 and under 2 months,38760
2007-12-01,2007,12,1 and under 2 months,85850
2008-01-01,2008,1,1 and under 2 months,46650
2008-02-01,2008,2,1 and under 2 months,49660
2008-03-01,2008,3,1 and under 2 months,42910
2008-04-01,2008,4,1 and under 2 months,32560
2008-05-01,2008,5,1 and under 2 months,24820
2008-06-01,2008,6,1 and under 2 months,36140
2008-07-01,2008,7,1 and under 2 months,52740
2008-08-01,2008,8,1 and under 2 months,27980
2008-09-01,2008,9,1 and under 2 months,33180
2008-10-01,2008,10,1 and under 2 months,38690
2008-11-01,2008,11,1 and under 2 months,39910
2008-12-01,2008,12,1 and under 2 months,86590
2009-01-01,2009,1,1 and under 2 months,46740
2009-02-01,2009,2,1 and under 2 months,47790
2009-03-01,2009,3,1 and under 2 months,43590
2009-04-01,2009,4,1 and under 2 months,34370
2009-05-01,2009,5,1 and under 2 months,26420
2009-06-01,2009,6,1 and under 2 months,36260
2009-07-01,2009,7,1 and under 2 months,50810
2009-08-01,2009,8,1 and under 2 months,29330
2009-09-01,2009,9,1 and under 2 months,35160
2009-10-01,2009,10,1 and under 2 months,42900
2009-11-01,2009,11,1 and under 2 months,42850
2009-12-01,2009,12,1 and under 2 months,90990
2010-01-01,2010,1,1 and under 2 months,46970
2010-02-01,2010,2,1 and under 2 months,49230
2010-03-01,2010,3,1 and under 2 months,47230
2010-04-01,2010,4,1 and under 2 months,31280
2010-05-01,2010,5,1 and under 2 months,26650
2010-06-01,2010,6,1 and under 2 months,35660
2010-07-01,2010,7,1 and under 2 months,53150
2010-08-01,2010,8,1 and under 2 months,31510
2010-09-01,2010,9,1 and under 2 months,36260
2010-10-01,2010,10,1 and under 2 months,42860
2010-11-01,2010,11,1 and under 2 months,41880
2010-12-01,2010,12,1 and under 2 months,93540
2011-01-01,2011,1,1 and under 2 months,50120
2011-02-01,2011,2,1 and under 2 months,48440
2011-03-01,2011,3,1 and under 2 months,44690
2011-04-01,2011,4,1 and under 2 months,35950
2011-05-01,2011,5,1 and under 2 months,27150
2011-06-01,2011,6,1 and under 2 months,34520
2011-07-01,2011,7,1 and under 2 months,50920
2011-08-01,2011,8,1 and under 2 months,32570
2011-09-01,2011,9,1 and under 2 months,36880
2011-10-01,2011,10,1 and under 2 months,42800
2011-11-01,2011,11,1 and under 2 months,44660
2011-12-01,2011,12,1 and under 2 months,88830
2012-01-01,2012,1,1 and under 2 months,49710
2012-02-01,2012,2,1 and under 2 months,52510
2012-03-01,2012,3,1 and under 2 months,47380
2012-04-01,2012,4,1 and under 2 months,34930
2012-05-01,2012,5,1 and under 2 months,28500
2012-06-01,2012,6,1 and under 2 months,39100
2012-07-01,2012,7,1 and under 2 months,52330
2012-08-01,2012,8,1 and under 2 months,32640
2012-09-01,2012,9,1 and under 2 months,37670
2012-10-01,2012,10,1 and under 2 months,42110
2012-11-01,2012,11,1 and under 2 months,44620
2012-12-01,2012,12,1 and under 2 months,94680
2013-01-01,2013,1,1 and under 2 months,50850
2013-02-01,2013,2,1 and under 2 months,50340
2013-03-01,2013,3,1 and under 2 months,46210
2013-04-01,2013,4,1 and under 2 months,33590
2013-05-01,2013,5,1 and under 2 months,28680
2013-06-01,2013,6,1 and under 2 months,42010
2013-07-01,2013,7,1 and under 2 months,51280
2013-08-01,2013,8,1 and under 2 months,33490
2013-09-01,2013,9,1 and under 2 months,39280
2013-10-01,2013,10,1 and under 2 months,42420
2013-11-01,2013,11,1 and under 2 months,46330
2013-12-01,2013,12,1 and under 2 months,98350
2014-01-01,2014,1,1 and under 2 months,56480
2014-02-01,2014,2,1 and under 2 months,54580
2014-03-01,2014,3,1 and under 2 months,46070
2014-04-01,2014,4,1 and under 2 months,37810
2014-05-01,2014,5,1 and under 2 months,30160
2014-06-01,2014,6,1 and under 2 months,40750
2014-07-01,2014,7,1 and under 2 months,55440
2014-08-01,2014,8,1 and under 2 months,35310
2014-09-01,2014,9,1 and under 2 months,40890
2014-10-01,2014,10,1 and under 2 months,45740
2014-11-01,2014,11,1 and under 2 months,47690
2014-12-01,2014,12,1 and under 2 months,102640
2015-01-01,2015,1,1 and under 2 months,54790
2015-02-01,2015,2,1 and under 2 months,60000
2015-03-01,2015,3,1 and under 2 months,50630
2015-04-01,2015,4,1 and under 2 months,38530
2015-05-01,2015,5,1 and under 2 months,30420
2015-06-01,2015,6,1 and under 2 months,45540
2015-07-01,2015,7,1 and under 2 months,57270
2015-08-01,2015,8,1 and under 2 months,35870
2015-09-01,2015,9,1 and under 2 months,42040
2015-10-01,2015,10,1 and under 2 months,47340
2015-11-01,2015,11,1 and under 2 months,48320
2015-12-01,2015,12,1 and under 2 months,107630
2016-01-01,2016,1,1 and under 2 months,61490
2016-02-01,2016,2,1 and under 2 months,60330
2016-03-01,2016,3,1 and under 2 months,56090
2016-04-01,2016,4,1 and under 2 months,40260
2016-05-01,2016,5,1 and under 2 months,33030
2016-06-01,2016,6,1 and under 2 months,46740
2016-07-01,2016,7,1 and under 2 months,63830
2016-08-01,2016,8,1 and under 2 months,37140
2016-09-01,2016,9,1 and under 2 months,44090
2016-10-01,2016,10,1 and under 2 months,49760
2016-11-01,2016,11,1 and under 2 months,50660
2016-12-01,2016,12,1 and under 2 months,111000
2017-01-01,2017,1,1 and under 2 months,63960
2017-02-01,2017,2,1 and under 2 months,66300
2017-03-01,2017,3,1 and under 2 months,59370
2017-04-01,2017,4,1 and under 2 months,43490
2017-05-01,2017,5,1 and under 2 months,36450
2017-06-01,2017,6,1 and under 2 months,52010
2017-07-01,2017,7,1 and under 2 months,67460
2017-08-01,2017,8,1 and under 2 months,41960
2017-09-01,2017,9,1 and under 2 months,47160
2017-10-01,2017,10,1 and under 2 months,52790
2017-11-01,2017,11,1 and under 2 months,55820
2017-12-01,2017,12,1 and under 2 months,117160
2018-01-01,2018,1,1 and under 2 months,69370
2018-02-01,2018,2,1 and under 2 months,67470
2018-03-01,2018,3,1 and under 2 months,65500
2018-04-01,2018,4,1 and under 2 months,46540
2018-05-01,2018,5,1 and under 2 months,39050
2018-06-01,2018,6,1 and under 2 months,49680
2018-07-01,2018,7,1 and under 2 months,66620
2018-08-01,2018,8,1 and under 2 months,41810
2018-09-01,2018,9,1 and under 2 months,48850
2018-10-01,2018,10,1 and under 2 months,53120
2018-11-01,2018,11,1 and under 2 months,54370
2018-12-01,2018,12,1 and under 2 months,121010
2019-01-01,2019,1,1 and under 2 months,68430
2019-02-01,2019,2,1 and under 2 months,66830
2019-03-01,2019,3,1 and under 2 months,57870
2019-04-01,2019,4,1 and under 2 months,47200
2019-05-01,2019,5,1 and under 2 months,42050
2019-06-01,2019,6,1 and under 2 months,52980
2019-07-01,2019,7,1 and under 2 months,68820
2019-08-01,2019,8,1 and under 2 months,41390
2019-09-01,2019,9,1 and under 2 months,49610
2019-10-01,2019,10,1 and under 2 months,54810
2019-11-01,2019,11,1 and under 2 months,56030
2019-12-01,2019,12,1 and under 2 months,121180
2020-01-01,2020,1,1 and under 2 months,67220
2020-02-01,2020,2,1 and under 2 months,63320
2020-03-01,2020,3,1 and under 2 months,31630
2020-04-01,2020,4,1 and under 2 months,210
2020-05-01,2020,5,1 and under 2 months,410
2020-06-01,2020,6,1 and under 2 months,610
2020-07-01,2020,7,1 and under 2 months,670
2020-08-01,2020,8,1 and under 2 months,440
2020-09-01,2020,9,1 and under 2 months,530
2020-10-01,2020,10,1 and under 2 months,1010
2020-11-01,2020,11,1 and under 2 months,1390
2020-12-01,2020,12,1 and under 2 months,2080
2021-01-01,2021,1,1 and under 2 months,1990
2021-02-01,2021,2,1 and under 2 months,1090
2021-03-01,2021,3,1 and under 2 months,1620
2021-04-01,2021,4,1 and under 2 months,2240
2021-05-01,2021,5,1 and under 2 months,3340
2021-06-01,2021,6,1 and under 2 months,4450
2021-07-01,2021,7,1 and under 2 months,2600
2021-08-01,2021,8,1 and under 2 months,1000
2021-09-01,2021,9,1 and under 2 months,780
2021-10-01,2021,10,1 and under 2 months,570
2021-11-01,2021,11,1 and under 2 months,4050
2021-12-01,2021,12,1 and under 2 months,18770
2022-01-01,2022,1,1 and under 2 months,11180
2022-02-01,2022,2,1 and under 2 months,14360
2022-03-01,2022,3,1 and under 2 months,27720
2022-04-01,2022,4,1 and under 2 months,29700
2022-05-01,2022,5,1 and under 2 months,22330
2022-06-01,2022,6,1 and under 2 months,32890
2022-07-01,2022,7,1 and under 2 months,38900
2022-08-01,2022,8,1 and under 2 months,31330
2022-09-01,2022,9,1 and under 2 months,40060
2022-10-01,2022,10,1 and under 2 months,41150
2022-11-01,2022,11,1 and under 2 months,44180
2022-12-01,2022,12,1 and under 2 months,108020
2023-01-01,2023,1,1 and under 2 months,47660
2023-02-01,2023,2,1 and under 2 months,65780
2023-03-01,2023,3,1 and under 2 months,61290
2023-04-01,2023,4,1 and under 2 months,48730
2023-05-01,2023,5,1 and under 2 months,41060
2023-06-01,2023,6,1 and under 2 months,57090
2023-07-01,2023,7,1 and under 2 months,68270
2023-08-01,2023,8,1 and under 2 months,39950
2023-09-01,2023,9,1 and under 2 months,48040
2023-10-01,2023,10,1 and under 2 months,51280
2023-11-01,2023,11,1 and under 2 months,52390
2023-12-01,2023,12,1 and under 2 months,119090
2024-01-01,2024,1,1 and under 2 months,62180
2024-02-01,2024,2,1 and under 2 months,67540
2024-03-01,2024,3,1 and under 2 months,62590
2024-04-01,2024,4,1 and under 2 months,45300
2024-05-01,2024,5,1 and under 2 months,42280
2024-06-01,2024,6,1 and under 2 months,50830
2024-07-01,2024,7,1 and under 2 months,57110
2024-08-01,2024,8,1 and under 2 months,39470
2024-09-01,2024,9,1 and under 2 months,49120
2024-10-01,2024,10,1 and under 2 months,53600
2024-11-01,2024,11,1 and under 2 months,55000
2024-12-01,2024,12,1 and under 2 months,121720
2025-01-01,2025,1,1 and under 2 months,66230
2025-02-01,2025,2,1 and under 2 months,66620
2025-03-01,2025,3,1 and under 2 months,62510
2025-04-01,2025,4,1 and under 2 months,49840
2025-05-01,2025,5,1 and under 2 months,43000
2025-06-01,2025,6,1 and under 2 months,54140
2025-07-01,2025,7,1 and under 2 months,65680
2025-08-01,2025,8,1 and under 2 months,43380
2025-09-01,2025,9,1 and under 2 months,54440
2025-10-01,2025,10,1 and under 2 months,53770
2025-11-01,2025,11,1 and under 2 months,70860
2025-12-01,2025,12,1 and under 2 months,131050
2026-01-01,2026,1,1 and under 2 months,74920
2026-02-01,2026,2,1 and under 2 months,72320
1991-01-01,1991,1,2 and under 3 months,8020
1991-02-01,1991,2,2 and under 3 months,7950
1991-03-01,1991,3,2 and under 3 months,6680
1991-04-01,1991,4,2 and under 3 months,5050
1991-05-01,1991,5,2 and under 3 months,4160
1991-06-01,1991,6,2 and under 3 months,6100
1991-07-01,1991,7,2 and under 3 months,5100
1991-08-01,1991,8,2 and under 3 months,3710
